Code,Long,Lat,Flag
,140.375,35.775,0
,140.375,35.7791666666667,0
,140.36875,35.7791666666667,0
,140.36875,35.775,0
534052393,140.3625,35.7791666666667,1
,140.36875,35.7791666666667,0
,140.36875,35.7833333333333,0
,140.3625,35.7833333333333,0
,140.3625,35.7791666666667,0
534052394,140.36875,35.7791666666667,1
,140.375,35.7791666666667,0
,140.375,35.7833333333333,0
,140.36875,35.7833333333333,0
,140.36875,35.7791666666667,0
534052401,140.25,35.7833333333333,1
,140.25625,35.7833333333333,0
,140.25625,35.7875,0
,140.25,35.7875,0
,140.25,35.7833333333333,0
534052402,140.25625,35.7833333333333,1
,140.2625,35.7833333333333,0
,140.2625,35.7875,0
,140.25625,35.7875,0
,140.25625,35.7833333333333,0
534052403,140.25,35.7875,1
,140.25625,35.7875,0
,140.25625,35.7916666666667,0
,140.25,35.7916666666667,0
,140.25,35.7875,0
534052404,140.25625,35.7875,1
,140.2625,35.7875,0
,140.2625,35.7916666666667,0
,140.25625,35.7916666666667,0
,140.25625,35.7875,0
534052411,140.2625,35.7833333333333,1
,140.26875,35.7833333333333,0
,140.26875,35.7875,0
,140.2625,35.7875,0
,140.2625,35.7833333333333,0
534052412,140.26875,35.7833333333333,1
,140.275,35.7833333333333,0
,140.275,35.7875,0
,140.26875,35.7875,0
,140.26875,35.7833333333333,0
534052413,140.2625,35.7875,1
,140.26875,35.7875,0
,140.26875,35.7916666666667,0
,140.2625,35.7916666666667,0
,140.2625,35.7875,0
534052414,140.26875,35.7875,1
,140.275,35.7875,0
,140.275,35.7916666666667,0
,140.26875,35.7916666666667,0
,140.26875,35.7875,0
534052421,140.275,35.7833333333333,1
,140.28125,35.7833333333333,0
,140.28125,35.7875,0
,140.275,35.7875,0
,140.275,35.7833333333333,0
534052422,140.28125,35.7833333333333,1
,140.2875,35.7833333333333,0
,140.2875,35.7875,0
,140.28125,35.7875,0
,140.28125,35.7833333333333,0
534052423,140.275,35.7875,1
,140.28125,35.7875,0
,140.28125,35.7916666666667,0
,140.275,35.7916666666667,0
,140.275,35.7875,0
534052424,140.28125,35.7875,1
,140.2875,35.7875,0
,140.2875,35.7916666666667,0
,140.28125,35.7916666666667,0
,140.28125,35.7875,0
534052431,140.2875,35.7833333333333,1
,140.29375,35.7833333333333,0
,140.29375,35.7875,0
,140.2875,35.7875,0
,140.2875,35.7833333333333,0
534052432,140.29375,35.7833333333333,1
,140.3,35.7833333333333,0
,140.3,35.7875,0
,140.29375,35.7875,0
,140.29375,35.7833333333333,0
534052433,140.2875,35.7875,1
,140.29375,35.7875,0
,140.29375,35.7916666666667,0
,140.2875,35.7916666666667,0
,140.2875,35.7875,0
534052434,140.29375,35.7875,1
,140.3,35.7875,0
,140.3,35.7916666666667,0
,140.29375,35.7916666666667,0
,140.29375,35.7875,0
534052441,140.3,35.7833333333333,1
,140.30625,35.7833333333333,0
,140.30625,35.7875,0
,140.3,35.7875,0
,140.3,35.7833333333333,0
534052442,140.30625,35.7833333333333,1
,140.3125,35.7833333333333,0
,140.3125,35.7875,0
,140.30625,35.7875,0
,140.30625,35.7833333333333,0
534052443,140.3,35.7875,1
,140.30625,35.7875,0
,140.30625,35.7916666666667,0
,140.3,35.7916666666667,0
,140.3,35.7875,0
534052444,140.30625,35.7875,1
,140.3125,35.7875,0
,140.3125,35.7916666666667,0
,140.30625,35.7916666666667,0
,140.30625,35.7875,0
534052451,140.3125,35.7833333333333,1
,140.31875,35.7833333333333,0
,140.31875,35.7875,0
,140.3125,35.7875,0
,140.3125,35.7833333333333,0
534052452,140.31875,35.7833333333333,1
,140.325,35.7833333333333,0
,140.325,35.7875,0
,140.31875,35.7875,0
,140.31875,35.7833333333333,0
534052453,140.3125,35.7875,1
,140.31875,35.7875,0
,140.31875,35.7916666666667,0
,140.3125,35.7916666666667,0
,140.3125,35.7875,0
534052454,140.31875,35.7875,1
,140.325,35.7875,0
,140.325,35.7916666666667,0
,140.31875,35.7916666666667,0
,140.31875,35.7875,0
534052461,140.325,35.7833333333333,1
,140.33125,35.7833333333333,0
,140.33125,35.7875,0
,140.325,35.7875,0
,140.325,35.7833333333333,0
534052462,140.33125,35.7833333333333,1
,140.3375,35.7833333333333,0
,140.3375,35.7875,0
,140.33125,35.7875,0
,140.33125,35.7833333333333,0
534052463,140.325,35.7875,1
,140.33125,35.7875,0
,140.33125,35.7916666666667,0
,140.325,35.7916666666667,0
,140.325,35.7875,0
534052464,140.33125,35.7875,1
,140.3375,35.7875,0
,140.3375,35.7916666666667,0
,140.33125,35.7916666666667,0
,140.33125,35.7875,0
534052471,140.3375,35.7833333333333,1
,140.34375,35.7833333333333,0
,140.34375,35.7875,0
,140.3375,35.7875,0
,140.3375,35.7833333333333,0
534052472,140.34375,35.7833333333333,1
,140.35,35.7833333333333,0
,140.35,35.7875,0
,140.34375,35.7875,0
,140.34375,35.7833333333333,0
534052473,140.3375,35.7875,1
,140.34375,35.7875,0
,140.34375,35.7916666666667,0
,140.3375,35.7916666666667,0
,140.3375,35.7875,0
534052474,140.34375,35.7875,1
,140.35,35.7875,0
,140.35,35.7916666666667,0
,140.34375,35.7916666666667,0
,140.34375,35.7875,0
534052481,140.35,35.7833333333333,1
,140.35625,35.7833333333333,0
,140.35625,35.7875,0
,140.35,35.7875,0
,140.35,35.7833333333333,0
534052482,140.35625,35.7833333333333,1
,140.3625,35.7833333333333,0
,140.3625,35.7875,0
,140.35625,35.7875,0
,140.35625,35.7833333333333,0
534052483,140.35,35.7875,1
,140.35625,35.7875,0
,140.35625,35.7916666666667,0
,140.35,35.7916666666667,0
,140.35,35.7875,0
534052484,140.35625,35.7875,1
,140.3625,35.7875,0
,140.3625,35.7916666666667,0
,140.35625,35.7916666666667,0
,140.35625,35.7875,0
534052491,140.3625,35.7833333333333,1
,140.36875,35.7833333333333,0
,140.36875,35.7875,0
,140.3625,35.7875,0
,140.3625,35.7833333333333,0
534052492,140.36875,35.7833333333333,1
,140.375,35.7833333333333,0
,140.375,35.7875,0
,140.36875,35.7875,0
,140.36875,35.7833333333333,0
534052493,140.3625,35.7875,1
,140.36875,35.7875,0
,140.36875,35.7916666666667,0
,140.3625,35.7916666666667,0
,140.3625,35.7875,0
534052494,140.36875,35.7875,1
,140.375,35.7875,0
,140.375,35.7916666666667,0
,140.36875,35.7916666666667,0
,140.36875,35.7875,0
534052501,140.25,35.7916666666667,1
,140.25625,35.7916666666667,0
,140.25625,35.7958333333333,0
,140.25,35.7958333333333,0
,140.25,35.7916666666667,0
534052502,140.25625,35.7916666666667,1
,140.2625,35.7916666666667,0
,140.2625,35.7958333333333,0
,140.25625,35.7958333333333,0
,140.25625,35.7916666666667,0
534052503,140.25,35.7958333333333,1
,140.25625,35.7958333333333,0
,140.25625,35.8,0
,140.25,35.8,0
,140.25,35.7958333333333,0
534052504,140.25625,35.7958333333333,1
,140.2625,35.7958333333333,0
,140.2625,35.8,0
,140.25625,35.8,0
,140.25625,35.7958333333333,0
534052511,140.2625,35.7916666666667,1
,140.26875,35.7916666666667,0
,140.26875,35.7958333333333,0
,140.2625,35.7958333333333,0
,140.2625,35.7916666666667,0
534052512,140.26875,35.7916666666667,1
,140.275,35.7916666666667,0
,140.275,35.7958333333333,0
,140.26875,35.7958333333333,0
,140.26875,35.7916666666667,0
534052513,140.2625,35.7958333333333,1
,140.26875,35.7958333333333,0
,140.26875,35.8,0
,140.2625,35.8,0
,140.2625,35.7958333333333,0
534052514,140.26875,35.7958333333333,1
,140.275,35.7958333333333,0
,140.275,35.8,0
,140.26875,35.8,0
,140.26875,35.7958333333333,0
534052521,140.275,35.7916666666667,1
,140.28125,35.7916666666667,0
,140.28125,35.7958333333333,0
,140.275,35.7958333333333,0
,140.275,35.7916666666667,0
534052522,140.28125,35.7916666666667,1
,140.2875,35.7916666666667,0
,140.2875,35.7958333333333,0
,140.28125,35.7958333333333,0
,140.28125,35.7916666666667,0
534052523,140.275,35.7958333333333,1
,140.28125,35.7958333333333,0
,140.28125,35.8,0
,140.275,35.8,0
,140.275,35.7958333333333,0
534052524,140.28125,35.7958333333333,1
,140.2875,35.7958333333333,0
,140.2875,35.8,0
,140.28125,35.8,0
,140.28125,35.7958333333333,0
534052531,140.2875,35.7916666666667,1
,140.29375,35.7916666666667,0
,140.29375,35.7958333333333,0
,140.2875,35.7958333333333,0
,140.2875,35.7916666666667,0
534052532,140.29375,35.7916666666667,1
,140.3,35.7916666666667,0
,140.3,35.7958333333333,0
,140.29375,35.7958333333333,0
,140.29375,35.7916666666667,0
534052533,140.2875,35.7958333333333,1
,140.29375,35.7958333333333,0
,140.29375,35.8,0
,140.2875,35.8,0
,140.2875,35.7958333333333,0
534052534,140.29375,35.7958333333333,1
,140.3,35.7958333333333,0
,140.3,35.8,0
,140.29375,35.8,0
,140.29375,35.7958333333333,0
534052541,140.3,35.7916666666667,1
,140.30625,35.7916666666667,0
,140.30625,35.7958333333333,0
,140.3,35.7958333333333,0
,140.3,35.7916666666667,0
534052542,140.30625,35.7916666666667,1
,140.3125,35.7916666666667,0
,140.3125,35.7958333333333,0
,140.30625,35.7958333333333,0
,140.30625,35.7916666666667,0
534052543,140.3,35.7958333333333,1
,140.30625,35.7958333333333,0
,140.30625,35.8,0
,140.3,35.8,0
,140.3,35.7958333333333,0
534052544,140.30625,35.7958333333333,1
,140.3125,35.7958333333333,0
,140.3125,35.8,0
,140.30625,35.8,0
,140.30625,35.7958333333333,0
534052551,140.3125,35.7916666666667,1
,140.31875,35.7916666666667,0
,140.31875,35.7958333333333,0
,140.3125,35.7958333333333,0
,140.3125,35.7916666666667,0
534052552,140.31875,35.7916666666667,1
,140.325,35.7916666666667,0
,140.325,35.7958333333333,0
,140.31875,35.7958333333333,0
,140.31875,35.7916666666667,0
534052553,140.3125,35.7958333333333,1
,140.31875,35.7958333333333,0
,140.31875,35.8,0
,140.3125,35.8,0
,140.3125,35.7958333333333,0
534052554,140.31875,35.7958333333333,1
,140.325,35.7958333333333,0
,140.325,35.8,0
,140.31875,35.8,0
,140.31875,35.7958333333333,0
534052561,140.325,35.7916666666667,1
,140.33125,35.7916666666667,0
,140.33125,35.7958333333333,0
,140.325,35.7958333333333,0
,140.325,35.7916666666667,0
534052562,140.33125,35.7916666666667,1
,140.3375,35.7916666666667,0
,140.3375,35.7958333333333,0
,140.33125,35.7958333333333,0
,140.33125,35.7916666666667,0
534052563,140.325,35.7958333333333,1
,140.33125,35.7958333333333,0
,140.33125,35.8,0
,140.325,35.8,0
,140.325,35.7958333333333,0
534052564,140.33125,35.7958333333333,1
,140.3375,35.7958333333333,0
,140.3375,35.8,0
,140.33125,35.8,0
,140.33125,35.7958333333333,0
534052571,140.3375,35.7916666666667,1
,140.34375,35.7916666666667,0
,140.34375,35.7958333333333,0
,140.3375,35.7958333333333,0
,140.3375,35.7916666666667,0
534052572,140.34375,35.7916666666667,1
,140.35,35.7916666666667,0
,140.35,35.7958333333333,0
,140.34375,35.7958333333333,0
,140.34375,35.7916666666667,0
534052573,140.3375,35.7958333333333,1
,140.34375,35.7958333333333,0
,140.34375,35.8,0
,140.3375,35.8,0
,140.3375,35.7958333333333,0
534052574,140.34375,35.7958333333333,1
,140.35,35.7958333333333,0
,140.35,35.8,0
,140.34375,35.8,0
,140.34375,35.7958333333333,0
534052581,140.35,35.7916666666667,1
,140.35625,35.7916666666667,0
,140.35625,35.7958333333333,0
,140.35,35.7958333333333,0
,140.35,35.7916666666667,0
534052582,140.35625,35.7916666666667,1
,140.3625,35.7916666666667,0
,140.3625,35.7958333333333,0
,140.35625,35.7958333333333,0
,140.35625,35.7916666666667,0
534052583,140.35,35.7958333333333,1
,140.35625,35.7958333333333,0
,140.35625,35.8,0
,140.35,35.8,0
,140.35,35.7958333333333,0
534052584,140.35625,35.7958333333333,1
,140.3625,35.7958333333333,0
,140.3625,35.8,0
,140.35625,35.8,0
,140.35625,35.7958333333333,0
534052591,140.3625,35.7916666666667,1
,140.36875,35.7916666666667,0
,140.36875,35.7958333333333,0
,140.3625,35.7958333333333,0
,140.3625,35.7916666666667,0
534052592,140.36875,35.7916666666667,1
,140.375,35.7916666666667,0
,140.375,35.7958333333333,0
,140.36875,35.7958333333333,0
,140.36875,35.7916666666667,0
534052593,140.3625,35.7958333333333,1
,140.36875,35.7958333333333,0
,140.36875,35.8,0
,140.3625,35.8,0
,140.3625,35.7958333333333,0
534052594,140.36875,35.7958333333333,1
,140.375,35.7958333333333,0
,140.375,35.8,0
,140.36875,35.8,0
,140.36875,35.7958333333333,0
534052601,140.25,35.8,1
,140.25625,35.8,0
,140.25625,35.8041666666667,0
,140.25,35.8041666666667,0
,140.25,35.8,0
534052602,140.25625,35.8,1
,140.2625,35.8,0
,140.2625,35.8041666666667,0
,140.25625,35.8041666666667,0
,140.25625,35.8,0
534052603,140.25,35.8041666666667,1
,140.25625,35.8041666666667,0
,140.25625,35.8083333333333,0
,140.25,35.8083333333333,0
,140.25,35.8041666666667,0
534052604,140.25625,35.8041666666667,1
,140.2625,35.8041666666667,0
,140.2625,35.8083333333333,0
,140.25625,35.8083333333333,0
,140.25625,35.8041666666667,0
534052611,140.2625,35.8,1
,140.26875,35.8,0
,140.26875,35.8041666666667,0
,140.2625,35.8041666666667,0
,140.2625,35.8,0
534052612,140.26875,35.8,1
,140.275,35.8,0
,140.275,35.8041666666667,0
,140.26875,35.8041666666667,0
,140.26875,35.8,0
534052613,140.2625,35.8041666666667,1
,140.26875,35.8041666666667,0
,140.26875,35.8083333333333,0
,140.2625,35.8083333333333,0
,140.2625,35.8041666666667,0
534052614,140.26875,35.8041666666667,1
,140.275,35.8041666666667,0
,140.275,35.8083333333333,0
,140.26875,35.8083333333333,0
,140.26875,35.8041666666667,0
534052621,140.275,35.8,1
,140.28125,35.8,0
,140.28125,35.8041666666667,0
,140.275,35.8041666666667,0
,140.275,35.8,0
534052622,140.28125,35.8,1
,140.2875,35.8,0
,140.2875,35.8041666666667,0
,140.28125,35.8041666666667,0
,140.28125,35.8,0
534052623,140.275,35.8041666666667,1
,140.28125,35.8041666666667,0
,140.28125,35.8083333333333,0
,140.275,35.8083333333333,0
,140.275,35.8041666666667,0
534052624,140.28125,35.8041666666667,1
,140.2875,35.8041666666667,0
,140.2875,35.8083333333333,0
,140.28125,35.8083333333333,0
,140.28125,35.8041666666667,0
534052631,140.2875,35.8,1
,140.29375,35.8,0
,140.29375,35.8041666666667,0
,140.2875,35.8041666666667,0
,140.2875,35.8,0
534052632,140.29375,35.8,1
,140.3,35.8,0
,140.3,35.8041666666667,0
,140.29375,35.8041666666667,0
,140.29375,35.8,0
534052633,140.2875,35.8041666666667,1
,140.29375,35.8041666666667,0
,140.29375,35.8083333333333,0
,140.2875,35.8083333333333,0
,140.2875,35.8041666666667,0
534052634,140.29375,35.8041666666667,1
,140.3,35.8041666666667,0
,140.3,35.8083333333333,0
,140.29375,35.8083333333333,0
,140.29375,35.8041666666667,0
534052641,140.3,35.8,1
,140.30625,35.8,0
,140.30625,35.8041666666667,0
,140.3,35.8041666666667,0
,140.3,35.8,0
534052642,140.30625,35.8,1
,140.3125,35.8,0
,140.3125,35.8041666666667,0
,140.30625,35.8041666666667,0
,140.30625,35.8,0
534052643,140.3,35.8041666666667,1
,140.30625,35.8041666666667,0
,140.30625,35.8083333333333,0
,140.3,35.8083333333333,0
,140.3,35.8041666666667,0
534052644,140.30625,35.8041666666667,1
,140.3125,35.8041666666667,0
,140.3125,35.8083333333333,0
,140.30625,35.8083333333333,0
,140.30625,35.8041666666667,0
534052651,140.3125,35.8,1
,140.31875,35.8,0
,140.31875,35.8041666666667,0
,140.3125,35.8041666666667,0
,140.3125,35.8,0
534052652,140.31875,35.8,1
,140.325,35.8,0
,140.325,35.8041666666667,0
,140.31875,35.8041666666667,0
,140.31875,35.8,0
534052653,140.3125,35.8041666666667,1
,140.31875,35.8041666666667,0
,140.31875,35.8083333333333,0
,140.3125,35.8083333333333,0
,140.3125,35.8041666666667,0
534052654,140.31875,35.8041666666667,1
,140.325,35.8041666666667,0
,140.325,35.8083333333333,0
,140.31875,35.8083333333333,0
,140.31875,35.8041666666667,0
534052661,140.325,35.8,1
,140.33125,35.8,0
,140.33125,35.8041666666667,0
,140.325,35.8041666666667,0
,140.325,35.8,0
534052662,140.33125,35.8,1
,140.3375,35.8,0
,140.3375,35.8041666666667,0
,140.33125,35.8041666666667,0
,140.33125,35.8,0
534052663,140.325,35.8041666666667,1
,140.33125,35.8041666666667,0
,140.33125,35.8083333333333,0
,140.325,35.8083333333333,0
,140.325,35.8041666666667,0
534052664,140.33125,35.8041666666667,1
,140.3375,35.8041666666667,0
,140.3375,35.8083333333333,0
,140.33125,35.8083333333333,0
,140.33125,35.8041666666667,0
534052671,140.3375,35.8,1
,140.34375,35.8,0
,140.34375,35.8041666666667,0
,140.3375,35.8041666666667,0
,140.3375,35.8,0
534052672,140.34375,35.8,1
,140.35,35.8,0
,140.35,35.8041666666667,0
,140.34375,35.8041666666667,0
,140.34375,35.8,0
534052673,140.3375,35.8041666666667,1
,140.34375,35.8041666666667,0
,140.34375,35.8083333333333,0
,140.3375,35.8083333333333,0
,140.3375,35.8041666666667,0
534052674,140.34375,35.8041666666667,1
,140.35,35.8041666666667,0
,140.35,35.8083333333333,0
,140.34375,35.8083333333333,0
,140.34375,35.8041666666667,0
534052681,140.35,35.8,1
,140.35625,35.8,0
,140.35625,35.8041666666667,0
,140.35,35.8041666666667,0
,140.35,35.8,0
534052682,140.35625,35.8,1
,140.3625,35.8,0
,140.3625,35.8041666666667,0
,140.35625,35.8041666666667,0
,140.35625,35.8,0
534052683,140.35,35.8041666666667,1
,140.35625,35.8041666666667,0
,140.35625,35.8083333333333,0
,140.35,35.8083333333333,0
,140.35,35.8041666666667,0
534052684,140.35625,35.8041666666667,1
,140.3625,35.8041666666667,0
,140.3625,35.8083333333333,0
,140.35625,35.8083333333333,0
,140.35625,35.8041666666667,0
534052691,140.3625,35.8,1
,140.36875,35.8,0
,140.36875,35.8041666666667,0
,140.3625,35.8041666666667,0
,140.3625,35.8,0
534052692,140.36875,35.8,1
,140.375,35.8,0
,140.375,35.8041666666667,0
,140.36875,35.8041666666667,0
,140.36875,35.8,0
534052693,140.3625,35.8041666666667,1
,140.36875,35.8041666666667,0
,140.36875,35.8083333333333,0
,140.3625,35.8083333333333,0
,140.3625,35.8041666666667,0
534052694,140.36875,35.8041666666667,1
,140.375,35.8041666666667,0
,140.375,35.8083333333333,0
,140.36875,35.8083333333333,0
,140.36875,35.8041666666667,0
534052701,140.25,35.8083333333333,1
,140.25625,35.8083333333333,0
,140.25625,35.8125,0
,140.25,35.8125,0
,140.25,35.8083333333333,0
534052702,140.25625,35.8083333333333,1
,140.2625,35.8083333333333,0
,140.2625,35.8125,0
,140.25625,35.8125,0
,140.25625,35.8083333333333,0
534052703,140.25,35.8125,1
,140.25625,35.8125,0
,140.25625,35.8166666666667,0
,140.25,35.8166666666667,0
,140.25,35.8125,0
534052704,140.25625,35.8125,1
,140.2625,35.8125,0
,140.2625,35.8166666666667,0
,140.25625,35.8166666666667,0
,140.25625,35.8125,0
534052711,140.2625,35.8083333333333,1
,140.26875,35.8083333333333,0
,140.26875,35.8125,0
,140.2625,35.8125,0
,140.2625,35.8083333333333,0
534052712,140.26875,35.8083333333333,1
,140.275,35.8083333333333,0
,140.275,35.8125,0
,140.26875,35.8125,0
,140.26875,35.8083333333333,0
534052713,140.2625,35.8125,1
,140.26875,35.8125,0
,140.26875,35.8166666666667,0
,140.2625,35.8166666666667,0
,140.2625,35.8125,0
534052714,140.26875,35.8125,1
,140.275,35.8125,0
,140.275,35.8166666666667,0
,140.26875,35.8166666666667,0
,140.26875,35.8125,0
534052721,140.275,35.8083333333333,1
,140.28125,35.8083333333333,0
,140.28125,35.8125,0
,140.275,35.8125,0
,140.275,35.8083333333333,0
534052722,140.28125,35.8083333333333,1
,140.2875,35.8083333333333,0
,140.2875,35.8125,0
,140.28125,35.8125,0
,140.28125,35.8083333333333,0
534052723,140.275,35.8125,1
,140.28125,35.8125,0
,140.28125,35.8166666666667,0
,140.275,35.8166666666667,0
,140.275,35.8125,0
534052724,140.28125,35.8125,1
,140.2875,35.8125,0
,140.2875,35.8166666666667,0
,140.28125,35.8166666666667,0
,140.28125,35.8125,0
534052731,140.2875,35.8083333333333,1
,140.29375,35.8083333333333,0
,140.29375,35.8125,0
,140.2875,35.8125,0
,140.2875,35.8083333333333,0
534052732,140.29375,35.8083333333333,1
,140.3,35.8083333333333,0
,140.3,35.8125,0
,140.29375,35.8125,0
,140.29375,35.8083333333333,0
534052733,140.2875,35.8125,1
,140.29375,35.8125,0
,140.29375,35.8166666666667,0
,140.2875,35.8166666666667,0
,140.2875,35.8125,0
534052734,140.29375,35.8125,1
,140.3,35.8125,0
,140.3,35.8166666666667,0
,140.29375,35.8166666666667,0
,140.29375,35.8125,0
534052741,140.3,35.8083333333333,1
,140.30625,35.8083333333333,0
,140.30625,35.8125,0
,140.3,35.8125,0
,140.3,35.8083333333333,0
534052742,140.30625,35.8083333333333,1
,140.3125,35.8083333333333,0
,140.3125,35.8125,0
,140.30625,35.8125,0
,140.30625,35.8083333333333,0
534052743,140.3,35.8125,1
,140.30625,35.8125,0
,140.30625,35.8166666666667,0
,140.3,35.8166666666667,0
,140.3,35.8125,0
534052744,140.30625,35.8125,1
,140.3125,35.8125,0
,140.3125,35.8166666666667,0
,140.30625,35.8166666666667,0
,140.30625,35.8125,0
534052751,140.3125,35.8083333333333,1
,140.31875,35.8083333333333,0
,140.31875,35.8125,0
,140.3125,35.8125,0
,140.3125,35.8083333333333,0
534052752,140.31875,35.8083333333333,1
,140.325,35.8083333333333,0
,140.325,35.8125,0
,140.31875,35.8125,0
,140.31875,35.8083333333333,0
534052753,140.3125,35.8125,1
,140.31875,35.8125,0
,140.31875,35.8166666666667,0
,140.3125,35.8166666666667,0
,140.3125,35.8125,0
534052754,140.31875,35.8125,1
,140.325,35.8125,0
,140.325,35.8166666666667,0
,140.31875,35.8166666666667,0
,140.31875,35.8125,0
534052761,140.325,35.8083333333333,1
,140.33125,35.8083333333333,0
,140.33125,35.8125,0
,140.325,35.8125,0
,140.325,35.8083333333333,0
534052762,140.33125,35.8083333333333,1
,140.3375,35.8083333333333,0
,140.3375,35.8125,0
,140.33125,35.8125,0
,140.33125,35.8083333333333,0
534052763,140.325,35.8125,1
,140.33125,35.8125,0
,140.33125,35.8166666666667,0
,140.325,35.8166666666667,0
,140.325,35.8125,0
534052764,140.33125,35.8125,1
,140.3375,35.8125,0
,140.3375,35.8166666666667,0
,140.33125,35.8166666666667,0
,140.33125,35.8125,0
534052771,140.3375,35.8083333333333,1
,140.34375,35.8083333333333,0
,140.34375,35.8125,0
,140.3375,35.8125,0
,140.3375,35.8083333333333,0
534052772,140.34375,35.8083333333333,1
,140.35,35.8083333333333,0
,140.35,35.8125,0
,140.34375,35.8125,0
,140.34375,35.8083333333333,0
534052773,140.3375,35.8125,1
,140.34375,35.8125,0
,140.34375,35.8166666666667,0
,140.3375,35.8166666666667,0
,140.3375,35.8125,0
534052774,140.34375,35.8125,1
,140.35,35.8125,0
,140.35,35.8166666666667,0
,140.34375,35.8166666666667,0
,140.34375,35.8125,0
534052781,140.35,35.8083333333333,1
,140.35625,35.8083333333333,0
,140.35625,35.8125,0
,140.35,35.8125,0
,140.35,35.8083333333333,0
534052782,140.35625,35.8083333333333,1
,140.3625,35.8083333333333,0
,140.3625,35.8125,0
,140.35625,35.8125,0
,140.35625,35.8083333333333,0
534052783,140.35,35.8125,1
,140.35625,35.8125,0
,140.35625,35.8166666666667,0
,140.35,35.8166666666667,0
,140.35,35.8125,0
534052784,140.35625,35.8125,1
,140.3625,35.8125,0
,140.3625,35.8166666666667,0
,140.35625,35.8166666666667,0
,140.35625,35.8125,0
534052791,140.3625,35.8083333333333,1
,140.36875,35.8083333333333,0
,140.36875,35.8125,0
,140.3625,35.8125,0
,140.3625,35.8083333333333,0
534052792,140.36875,35.8083333333333,1
,140.375,35.8083333333333,0
,140.375,35.8125,0
,140.36875,35.8125,0
,140.36875,35.8083333333333,0
534052793,140.3625,35.8125,1
,140.36875,35.8125,0
,140.36875,35.8166666666667,0
,140.3625,35.8166666666667,0
,140.3625,35.8125,0
534052794,140.36875,35.8125,1
,140.375,35.8125,0
,140.375,35.8166666666667,0
,140.36875,35.8166666666667,0
,140.36875,35.8125,0
534052801,140.25,35.8166666666667,1
,140.25625,35.8166666666667,0
,140.25625,35.8208333333333,0
,140.25,35.8208333333333,0
,140.25,35.8166666666667,0
534052802,140.25625,35.8166666666667,1
,140.2625,35.8166666666667,0
,140.2625,35.8208333333333,0
,140.25625,35.8208333333333,0
,140.25625,35.8166666666667,0
534052803,140.25,35.8208333333333,1
,140.25625,35.8208333333333,0
,140.25625,35.825,0
,140.25,35.825,0
,140.25,35.8208333333333,0
534052804,140.25625,35.8208333333333,1
,140.2625,35.8208333333333,0
,140.2625,35.825,0
,140.25625,35.825,0
,140.25625,35.8208333333333,0
534052811,140.2625,35.8166666666667,1
,140.26875,35.8166666666667,0
,140.26875,35.8208333333333,0
,140.2625,35.8208333333333,0
,140.2625,35.8166666666667,0
534052812,140.26875,35.8166666666667,1
,140.275,35.8166666666667,0
,140.275,35.8208333333333,0
,140.26875,35.8208333333333,0
,140.26875,35.8166666666667,0
534052813,140.2625,35.8208333333333,1
,140.26875,35.8208333333333,0
,140.26875,35.825,0
,140.2625,35.825,0
,140.2625,35.8208333333333,0
534052814,140.26875,35.8208333333333,1
,140.275,35.8208333333333,0
,140.275,35.825,0
,140.26875,35.825,0
,140.26875,35.8208333333333,0
534052821,140.275,35.8166666666667,1
,140.28125,35.8166666666667,0
,140.28125,35.8208333333333,0
,140.275,35.8208333333333,0
,140.275,35.8166666666667,0
534052822,140.28125,35.8166666666667,1
,140.2875,35.8166666666667,0
,140.2875,35.8208333333333,0
,140.28125,35.8208333333333,0
,140.28125,35.8166666666667,0
534052823,140.275,35.8208333333333,1
,140.28125,35.8208333333333,0
,140.28125,35.825,0
,140.275,35.825,0
,140.275,35.8208333333333,0
534052824,140.28125,35.8208333333333,1
,140.2875,35.8208333333333,0
,140.2875,35.825,0
,140.28125,35.825,0
,140.28125,35.8208333333333,0
534052831,140.2875,35.8166666666667,1
,140.29375,35.8166666666667,0
,140.29375,35.8208333333333,0
,140.2875,35.8208333333333,0
,140.2875,35.8166666666667,0
534052832,140.29375,35.8166666666667,1
,140.3,35.8166666666667,0
,140.3,35.8208333333333,0
,140.29375,35.8208333333333,0
,140.29375,35.8166666666667,0
534052833,140.2875,35.8208333333333,1
,140.29375,35.8208333333333,0
,140.29375,35.825,0
,140.2875,35.825,0
,140.2875,35.8208333333333,0
534052834,140.29375,35.8208333333333,1
,140.3,35.8208333333333,0
,140.3,35.825,0
,140.29375,35.825,0
,140.29375,35.8208333333333,0
534052841,140.3,35.8166666666667,1
,140.30625,35.8166666666667,0
,140.30625,35.8208333333333,0
,140.3,35.8208333333333,0
,140.3,35.8166666666667,0
534052842,140.30625,35.8166666666667,1
,140.3125,35.8166666666667,0
,140.3125,35.8208333333333,0
,140.30625,35.8208333333333,0
,140.30625,35.8166666666667,0
534052843,140.3,35.8208333333333,1
,140.30625,35.8208333333333,0
,140.30625,35.825,0
,140.3,35.825,0
,140.3,35.8208333333333,0
534052844,140.30625,35.8208333333333,1
,140.3125,35.8208333333333,0
,140.3125,35.825,0
,140.30625,35.825,0
,140.30625,35.8208333333333,0
534052851,140.3125,35.8166666666667,1
,140.31875,35.8166666666667,0
,140.31875,35.8208333333333,0
,140.3125,35.8208333333333,0
,140.3125,35.8166666666667,0
534052852,140.31875,35.8166666666667,1
,140.325,35.8166666666667,0
,140.325,35.8208333333333,0
